7708503727%770801001%1037739877295%2003-09-23%2003-09-23%Действующее%3448265003000%ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ"
7736050003%781401001%1027700070518%2002-08-02%1993-02-25%Действующее%118367564500%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "ГАЗПРОМ"
4716016979%773101001%1024701893336%2002-08-20%2002-06-25%Действующее%1149596739718.5%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "ФЕДЕРАЛЬНАЯ СЕТЕВАЯ КОМПАНИЯ - РОССЕТИ"
7707049388%784201001%1027700198767%2002-09-09%2002-09-09%Действующее%8731407.69%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "РОСТЕЛЕКОМ"
7706061801%770301001%1027700049486%2002-07-24%1993-08-26%Действующее%7249343%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "ТРАНСНЕФТЬ"
6315376946%502401001%1056315070350%2005-08-01%2005-08-01%Действующее%44467039514%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "Т ПЛЮС"
8604035473%860401001%1058602819538%2005-05-26%2005-05-26%Юридическое лицо находится в процессе реорганизации в форме присоединения к нему других юридических лиц%14166170300%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "РН-ЮГАНСКНЕФТЕГАЗ"
7704338977%770401001%5157746150700%2015-12-08%2015-12-08%Действующее%340331000%АКЦИОНЕРНОЕ ОБЩЕСТВО "РТ-ФИНАНС"
7701885820%770101001%1107746614436%2010-08-03%2010-08-03%Действующее%16191816400%АКЦИОНЕРНОЕ ОБЩЕСТВО "МОСИНЖПРОЕКТ"
7708587205%770901001%1067746082546%2006-01-19%2006-01-19%Действующее%14176805000%АКЦИОНЕРНОЕ ОБЩЕСТВО "РЖДСТРОЙ"
7702038150%770201001%1027700096280%2002-08-05%1994-11-01%Действующее%356991399229.12%ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ГОРОДА МОСКВЫ "МОСКОВСКИЙ ОРДЕНА ЛЕНИНА И ОРДЕНА ТРУДОВОГО КРАСНОГО ЗНАМЕНИ МЕТРОПОЛИТЕН ИМЕНИ В.И.ЛЕНИНА"
7701984274%770101001%1127747298250%2012-12-29%2012-12-29%Действующее%228816897453%АКЦИОНЕРНОЕ ОБЩЕСТВО "МОСВОДОКАНАЛ"
5003021311%781301001%1025000653930%2002-10-18%1996-12-27%Действующее%45425043600%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГАЗПРОМ МЕЖРЕГИОНГАЗ"
7802059185%780401001%1037804006811%2003-01-03%1994-05-26%Действующее%10500%АКЦИОНЕРНОЕ ОБЩЕСТВО "ВАД"
2437261631%243701001%1042400920077%2004-02-12%2004-02-12%Действующее%11895655%АКЦИОНЕРНОЕ ОБЩЕСТВО "ВАНКОРНЕФТЬ"
7740000044%781001001%1027700501113%2002-12-06%1999-07-06%Действующее%2345613944.27%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГАЗПРОМ КОМПЛЕКТАЦИЯ"
0274051582%027501001%1020202555240%2002-10-15%1995-01-13%Действующее%177634501%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "АКЦИОНЕРНАЯ НЕФТЯНАЯ КОМПАНИЯ "БАШНЕФТЬ"
6604008860%667801001%1026600666432%2002-08-01%1998-12-30%Действующее%4000000%АКЦИОНЕРНОЕ ОБЩЕСТВО "УРАЛСЕВЕРГАЗ - НЕЗАВИСИМАЯ ГАЗОВАЯ КОМПАНИЯ"
7724490000%771401001%1197746000000%2019-10-01%2019-10-01%Действующее%94279394000%АКЦИОНЕРНОЕ ОБЩЕСТВО "ПОЧТА РОССИИ"
7721632827%772101001%5087746119951%2008-09-17%2008-09-17%Действующее%830313906474%АКЦИОНЕРНОЕ ОБЩЕСТВО "РОССИЙСКИЙ КОНЦЕРН ПО ПРОИЗВОДСТВУ ЭЛЕКТРИЧЕСКОЙ И ТЕПЛОВОЙ ЭНЕРГИИ НА АТОМНЫХ СТАНЦИЯХ"
7707083893%773601001%1027700132195%2002-08-16%1991-06-20%Действующее%67760844000%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "СБЕРБАНК РОССИИ"
7810483334%781001001%1077847507759%2007-07-18%2007-07-18%Действующее%186417000%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГАЗПРОМ ИНВЕСТ"
7702070139%784201001%1027739609391%2002-11-22%1990-10-17%Юридическое лицо находится в процессе реорганизации в форме присоединения к нему других юридических лиц%852449384381.57%БАНК ВТБ (ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)
7712040126%770401001%1027700092661%2002-08-02%1994-06-21%Действующее%3975771215%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "АЭРОФЛОТ-РОССИЙСКИЕ АВИАЛИНИИ"
7830000426%784201001%1027809256254%2002-12-26%1993-01-13%Действующее%134410429150.37%ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ "ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА"
7708709686%770801001%1097746772738%2009-12-03%2009-12-03%Действующее%263588838994%АКЦИОНЕРНОЕ ОБЩЕСТВО "ФЕДЕРАЛЬНАЯ ПАССАЖИРСКАЯ КОМПАНИЯ"
7702352454%770701001%1037702023831%2003-05-15%2003-05-15%Действующее%121224253599.61%ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ "РОСМОРПОРТ"
4704041900%780401001%1024700871711%2002-08-07%2000-09-15%Действующее%120762212718%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТРАНСНЕФТЬ - БАЛТИКА"
8622000931%862201001%1028601843918%2002-09-30%1999-06-30%Действующее%24771850362.65%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГАЗПРОМ ТРАНСГАЗ ЮГОРСК"
7704221591%771401001%1027700103210%2002-08-06%2001-02-12%Действующее%129338492500%АКЦИОНЕРНОЕ ОБЩЕСТВО "РОСАГРОЛИЗИНГ"
7705705370%770501001%1057749440781%2005-12-08%2005-12-08%Действующее%262000%АКЦИОНЕРНОЕ ОБЩЕСТВО "ЦЕНТРАЛЬНАЯ ПРИГОРОДНАЯ ПАССАЖИРСКАЯ КОМПАНИЯ"
5192110268%519001001%1025100864117%2002-12-06%1998-09-01%Действующее%122190219403.27%ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ АТОМНОГО ФЛОТА
7838129301%783801001%1257800019322%2025-03-03%2025-03-03%Действующее%99596864000%АКЦИОНЕРНОЕ ОБЩЕСТВО "ТОПЛИВНО-ЭНЕРГЕТИЧЕСКИЙ КОМПЛЕКС САНКТ-ПЕТЕРБУРГА"
1102054991%780201001%1071102001651%2007-05-01%2007-05-01%Действующее%383337013758%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГАЗПРОМ ПЕРЕРАБОТКА"
7704784450%770401001%1117746460358%2011-06-15%2011-06-15%Действующее%172491169361%АКЦИОНЕРНОЕ ОБЩЕСТВО "ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ"
1102024468%110201001%1021100731190%2002-08-27%1999-06-30%Действующее%5866846817%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГАЗПРОМ ТРАНСГАЗ УХТА"
2607018122%781701001%1052600002180%2005-03-09%2005-03-09%Действующее%49402398989.2446%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "ВТОРАЯ ГЕНЕРИРУЮЩАЯ КОМПАНИЯ ОПТОВОГО РЫНКА ЭЛЕКТРОЭНЕРГИИ"
8617002073%860201001%1028601679314%2002-10-30%1999-06-30%Действующее%9723524824.42%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГАЗПРОМ ТРАНСГАЗ СУРГУТ"
6659209750%668501001%1106659010600%2010-09-24%2010-09-24%Действующее%87829436049%АКЦИОНЕРНОЕ ОБЩЕСТВО "ФЕДЕРАЛЬНАЯ ГРУЗОВАЯ КОМПАНИЯ"
2460066195%246601001%1042401810494%2004-12-26%2004-12-26%Действующее%444793377038%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "ФЕДЕРАЛЬНАЯ ГИДРОГЕНЕРИРУЮЩАЯ КОМПАНИЯ - РУСГИДРО"
7720518494%772901001%1047796974092%2004-12-16%2004-12-16%Действующее%25627131700%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "МОСКОВСКАЯ ОБЪЕДИНЕННАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ"
7724053916%772401001%1027700266670%2002-10-01%1994-06-20%Действующее%100000000%АКЦИОНЕРНОЕ ОБЩЕСТВО "ЦЕНТР ВНЕДРЕНИЯ "ПРОТЕК"
7719555477%770701001%1057747117724%2005-05-30%2005-05-30%Действующее%850000000%ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ "ОХРАНА" ФЕДЕРАЛЬНОЙ СЛУЖБЫ ВОЙСК НАЦИОНАЛЬНОЙ ГВАРДИИ РОССИЙСКОЙ ФЕДЕРАЦИИ
6164266561%616401001%1076164009096%2007-06-28%2007-06-28%Действующее%69227956368.03%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "РОССЕТИ ЮГ"
7706107510%770601001%1027700043502%2002-07-19%1995-12-07%Действующее%105981778.17%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "НЕФТЯНАЯ КОМПАНИЯ "РОСНЕФТЬ"
7705454461%770501001%1027700201352%2002-09-09%2002-06-17%Действующее%2576367459%АКЦИОНЕРНОЕ ОБЩЕСТВО "СИСТЕМНЫЙ ОПЕРАТОР ЕДИНОЙ ЭНЕРГЕТИЧЕСКОЙ СИСТЕМЫ"
7726311464%773401001%1027739700020%2002-12-05%2001-08-17%Действующее%28400%АКЦИОНЕРНОЕ ОБЩЕСТВО "Р-ФАРМ"
7723011906%772801001%1027739420961%2002-10-21%1994-09-16%Действующее%26048348140%АКЦИОНЕРНОЕ ОБЩЕСТВО "СВЯЗЬ ОБЪЕКТОВ ТРАНСПОРТА И ДОБЫЧИ НЕФТИ"
7734135124%771401001%1027739057500%2002-08-09%1996-12-25%Действующее%15995936448.46%ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ "ГОСУДАРСТВЕННАЯ КОРПОРАЦИЯ ПО ОРГАНИЗАЦИИ ВОЗДУШНОГО ДВИЖЕНИЯ В РОССИЙСКОЙ ФЕДЕРАЦИИ"
8904034784%890401001%1028900628932%2002-12-17%1999-06-30%Действующее%12659049158%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГАЗПРОМ ДОБЫЧА УРЕНГОЙ"
7705035012%772901001%1027700302420%2002-10-11%1993-04-06%Действующее%39749359700%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ЭНЕРГЕТИКИ И ЭЛЕКТРИФИКАЦИИ "МОСЭНЕРГО"
7717127211%771701001%1027739456084%2002-10-25%2001-11-23%Действующее%49549990982.75%ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ "РОССИЙСКАЯ ТЕЛЕВИЗИОННАЯ И РАДИОВЕЩАТЕЛЬНАЯ СЕТЬ"
2722130919%280701001%1142722003467%2014-07-03%2014-07-03%Действующее%219676323762%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГАЗПРОМ ПЕРЕРАБОТКА БЛАГОВЕЩЕНСК"
1657036630%165501001%1021603139690%2002-08-21%2001-12-11%Действующее%9435462899%АКЦИОНЕРНОЕ ОБЩЕСТВО "ТАТЭНЕРГО"
7201000726%720301001%1027200789220%2002-09-02%1997-06-26%Действующее%1961658%АКЦИОНЕРНОЕ ОБЩЕСТВО "ТРАНСНЕФТЬ - СИБИРЬ"
1660110241%165501001%1081690007068%2008-02-08%2008-02-08%Действующее%7933305000%АКЦИОНЕРНОЕ ОБЩЕСТВО "ТАТАВТОДОР"
5260080007%526001001%1025203016332%2002-08-15%1999-06-30%Действующее%4090016000%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГАЗПРОМ ТРАНСГАЗ НИЖНИЙ НОВГОРОД"
0277077282%027801001%1060277052098%2006-07-28%2006-07-28%Действующее%24038539087%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "БАШКИРСКАЯ ГЕНЕРИРУЮЩАЯ КОМПАНИЯ"
1655049111%165701001%1021602830930%2002-10-11%2001-12-11%Действующее%7596628790%АКЦИОНЕРНОЕ ОБЩЕСТВО "СЕТЕВАЯ КОМПАНИЯ"
1681000049%165501001%1041626847723%2004-12-01%2004-12-01%Действующее%1742302000%АКЦИОНЕРНОЕ ОБЩЕСТВО "ТАТСПИРТПРОМ"
7728262893%781401001%1027728000871%2002-07-24%2002-07-24%Действующее%14058481948%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГАЗПРОМТРАНС"
3235002178%325701001%1023202736754%2002-08-22%1994-04-07%Действующее%635375%АКЦИОНЕРНОЕ ОБЩЕСТВО "ТРАНСНЕФТЬ - ДРУЖБА"
5032137342%502401001%1055006353478%2005-11-07%2005-11-07%Действующее%20811231000%АКЦИОНЕРНОЕ ОБЩЕСТВО "МОСКОВСКАЯ ОБЛАСТНАЯ ЭНЕРГОСЕТЕВАЯ КОМПАНИЯ"
2320109650%770401001%1022302933630%2002-11-01%2002-11-01%Действующее%293339674800%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "ИНТЕР РАО ЕЭС"
7830001758%780401001%1027809247300%2002-12-18%2001-07-13%Действующее%25921797668.67%САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ПАССАЖИРСКОГО АВТОМОБИЛЬНОГО ТРАНСПОРТА
7017005289%701701001%1027000862954%2002-09-16%1999-07-02%Действующее%36470388335.43%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГАЗПРОМ ТРАНСГАЗ ТОМСК"
7701791321%771301001%1087746814000%2008-07-07%2008-07-07%Действующее%13102586013.6%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СОВМЕСТНАЯ КОМПАНИЯ "РУСВЬЕТПЕТРО"
7704312545%770301001%1157746314153%2015-04-07%2015-04-07%Действующее%91518100000%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "КАЛИНИНГРАДСКАЯ ГЕНЕРАЦИЯ"
7810814522%781001001%1117847025284%2011-01-28%2011-01-28%Действующее%918899000%АКЦИОНЕРНОЕ ОБЩЕСТВО "АВИАКОМПАНИЯ "РОССИЯ"
7710106212%771001001%1027739389732%2002-10-16%1993-12-28%Действующее%50639700%АКЦИОНЕРНОЕ ОБЩЕСТВО "ФАРМАЦЕВТИЧЕСКИЙ ИМПОРТ, ЭКСПОРТ"
6450925977%645001001%1076450006280%2007-06-29%2007-06-29%Действующее%18830795873.28%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "РОССЕТИ ВОЛГА"
2460069527%246001001%1052460054327%2005-07-04%2005-07-04%Действующее%9988619381.9%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "РОССЕТИ СИБИРЬ"
8901025421%890101001%1118901002153%2011-07-11%2011-07-11%Действующее%1000000000%АКЦИОНЕРНОЕ ОБЩЕСТВО "ЯМАЛКОММУНЭНЕРГО"
5247004695%524701001%1025201632610%2002-08-09%1992-11-06%Действующее%416678000%АКЦИОНЕРНОЕ ОБЩЕСТВО "ВЫКСУНСКИЙ МЕТАЛЛУРГИЧЕСКИЙ ЗАВОД"
5260200603%526001001%1075260020043%2007-06-28%2007-06-28%Действующее%11269781704.3%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "РОССЕТИ ЦЕНТР И ПРИВОЛЖЬЕ"
5920000593%592001001%1025902030780%2002-09-10%1999-06-30%Действующее%3219201000%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГАЗПРОМ ТРАНСГАЗ ЧАЙКОВСКИЙ"
7205011944%720301001%1027201233620%2002-11-28%2002-11-28%Действующее%9436350965.21%АКЦИОНЕРНОЕ ОБЩЕСТВО "СИБИРСКО-УРАЛЬСКАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ"
